,Age,Gender,Education Level,Job Title,Years of Experience,Salary
5489,33,1.0,2.0,Marketing Manager,9.0,130000
5490,24,2.0,1.0,Sales Associate,0.0,25000
5491,30,1.0,3.0,Financial Analyst,6.0,100000
5492,26,2.0,2.0,Social Media Man,7.0,100000
5493,31,1.0,2.0,Software Engineer,7.0,120000
5494,26,2.0,2.0,Graphic Designer,2.0,50000
5495,33,1.0,3.0,Marketing Manager,9.0,130000
5496,29,2.0,1.0,Customer Service Representative,3.0,35000
5497,36,1.0,4.0,Research Scientist,13.0,160000
5498,27,2.0,2.0,Marketing Coordinator,2.0,50000
5499,31,1.0,2.0,Project Manager,6.0,100000
5500,28,2.0,3.0,Financial Analyst,4.0,80000
5501,25,1.0,2.0,Software Engineer,1.0,60000
5502,30,2.0,2.0,Sales Manager,5.0,90000
5503,34,1.0,4.0,Research Director,11.0,170000
5504,28,2.0,2.0,Marketing Analyst,3.0,60000
5505,32,1.0,2.0,Product Manager,7.0,120000
5506,24,2.0,1.0,Receptionist,0.0,25000
5507,37,1.0,3.0,Marketing Director,14.0,180000
5508,39,2.0,2.0,Financial Manager,16.0,200000
5509,26,1.0,2.0,Product Designer,2.0,50000
5510,31,2.0,4.0,Data Scientist,8.0,140000
5511,29,1.0,2.0,Marketing Analyst,4.0,70000
5512,33,2.0,3.0,Marketing Manager,9.0,130000
5513,27,1.0,2.0,Software Engineer,3.0,80000
5514,36,2.0,4.0,Research Scientist,12.0,160000
5515,25,1.0,2.0,Product Manager,1.0,55000
5516,30,2.0,2.0,Marketing Coordinator,5.0,85000
5517,34,1.0,4.0,Research Director,11.0,170000
5518,28,2.0,2.0,Marketing Analyst,3.0,60000
5519,32,1.0,2.0,Product Manager,7.0,120000
5520,24,2.0,1.0,Receptionist,0.0,25000
5521,37,1.0,3.0,Marketing Director,14.0,180000
5522,39,2.0,2.0,Financial Manager,16.0,200000
5523,26,1.0,2.0,Product Designer,2.0,50000
5524,31,2.0,4.0,Data Scientist,8.0,140000
5525,29,1.0,2.0,Marketing Analyst,4.0,70000
5526,33,2.0,3.0,Marketing Manager,9.0,130000
5527,27,1.0,2.0,Software Engineer,3.0,80000
5528,36,2.0,4.0,Research Scientist,12.0,160000
5529,25,1.0,2.0,Product Manager,1.0,55000
5530,30,2.0,2.0,Marketing Coordinator,5.0,85000
5531,34,1.0,4.0,Research Director,11.0,170000
5532,28,2.0,2.0,Marketing Analyst,3.0,60000
5533,32,1.0,2.0,Product Manager,7.0,120000
5534,24,2.0,1.0,Receptionist,0.0,25000
5535,37,1.0,3.0,Marketing Director,14.0,180000
5536,39,2.0,2.0,Financial Manager,16.0,200000
5537,26,1.0,2.0,Product Designer,2.0,50000
5538,31,2.0,4.0,Data Scientist,8.0,140000
5539,29,1.0,2.0,Marketing Analyst,4.0,70000
5540,33,2.0,3.0,Marketing Manager,9.0,130000
5541,27,1.0,2.0,Software Engineer,3.0,80000
5542,36,2.0,4.0,Research Scientist,12.0,160000
5543,25,1.0,2.0,Product Manager,1.0,55000
5544,30,2.0,2.0,Marketing Coordinator,5.0,85000
5545,34,1.0,4.0,Research Director,11.0,170000
5546,28,2.0,2.0,Marketing Analyst,3.0,60000
5547,32,1.0,2.0,Product Manager,7.0,120000
5548,24,2.0,1.0,Receptionist,0.0,25000
5549,37,1.0,3.0,Marketing Director,14.0,180000
5550,39,2.0,2.0,Financial Manager,16.0,200000
5551,26,1.0,2.0,Product Designer,2.0,50000
5552,31,2.0,4.0,Data Scientist,8.0,140000
5553,29,1.0,2.0,Marketing Analyst,4.0,70000
5554,33,2.0,3.0,Marketing Manager,9.0,130000
5555,27,1.0,2.0,Software Engineer,3.0,80000
5556,36,2.0,4.0,Research Scientist,12.0,160000
5557,25,1.0,2.0,Product Manager,1.0,55000
5558,30,2.0,2.0,Marketing Coordinator,5.0,85000
5559,34,1.0,4.0,Research Director,11.0,170000
5560,28,2.0,2.0,Marketing Analyst,3.0,60000
5561,32,1.0,2.0,Product Manager,7.0,120000
5562,24,2.0,1.0,Receptionist,0.0,25000
5563,37,1.0,3.0,Marketing Director,14.0,180000
5564,39,2.0,2.0,Financial Manager,16.0,200000
5565,26,1.0,2.0,Product Designer,2.0,50000
5566,31,2.0,4.0,Data Scientist,8.0,140000
5567,29,1.0,2.0,Marketing Analyst,4.0,70000
5568,33,2.0,3.0,Marketing Manager,9.0,130000
5569,27,1.0,2.0,Software Engineer,3.0,80000
5570,36,2.0,4.0,Research Scientist,12.0,160000
5571,25,1.0,2.0,Product Manager,1.0,55000
5572,30,2.0,2.0,Marketing Coordinator,5.0,85000
5573,34,1.0,4.0,Research Director,11.0,170000
5574,28,2.0,2.0,Marketing Analyst,3.0,60000
5575,32,1.0,2.0,Product Manager,7.0,120000
5576,24,2.0,1.0,Receptionist,0.0,25000
5577,37,1.0,3.0,Marketing Director,14.0,180000
5578,39,2.0,2.0,Financial Manager,16.0,200000
5579,26,1.0,2.0,Product Designer,2.0,50000
5580,31,2.0,4.0,Data Scientist,8.0,140000
5581,29,1.0,2.0,Marketing Analyst,4.0,70000
5582,33,2.0,3.0,Marketing Manager,9.0,130000
5583,27,1.0,2.0,Software Engineer,3.0,80000
5584,36,2.0,4.0,Research Scientist,12.0,160000
5585,25,1.0,2.0,Product Manager,1.0,55000
5586,30,2.0,2.0,Marketing Coordinator,5.0,85000
5587,34,1.0,4.0,Research Director,11.0,170000
5588,28,2.0,2.0,Marketing Analyst,3.0,60000
5589,32,1.0,2.0,Product Manager,7.0,120000
5590,24,2.0,1.0,Receptionist,0.0,25000
5591,37,1.0,3.0,Marketing Director,14.0,180000
5592,39,2.0,2.0,Financial Manager,16.0,200000
5593,26,1.0,2.0,Product Designer,2.0,50000
5594,31,2.0,4.0,Data Scientist,8.0,140000
5595,29,1.0,2.0,Marketing Analyst,4.0,70000
5596,33,2.0,3.0,Marketing Manager,9.0,130000
5597,27,1.0,2.0,Software Engineer,3.0,80000
5598,36,2.0,4.0,Research Scientist,12.0,160000
5599,25,1.0,2.0,Product Manager,1.0,55000
5600,30,2.0,2.0,Marketing Coordinator,5.0,85000
5601,34,1.0,4.0,Research Director,11.0,170000
5602,28,2.0,2.0,Marketing Analyst,3.0,60000
5603,32,1.0,2.0,Product Manager,7.0,120000
5604,24,2.0,1.0,Receptionist,0.0,25000
5605,37,1.0,3.0,Marketing Director,14.0,180000
5606,39,2.0,2.0,Financial Manager,16.0,200000
5607,26,1.0,2.0,Product Designer,2.0,50000
5608,31,2.0,4.0,Data Scientist,8.0,140000
5609,29,1.0,2.0,Marketing Analyst,4.0,70000
5610,33,2.0,3.0,Marketing Manager,9.0,130000
5611,27,1.0,2.0,Software Engineer,3.0,80000
5612,36,2.0,4.0,Research Scientist,12.0,160000
5613,25,1.0,2.0,Product Manager,1.0,55000
5614,30,2.0,2.0,Marketing Coordinator,5.0,85000
5615,34,1.0,4.0,Research Director,11.0,170000
5616,28,2.0,2.0,Marketing Analyst,3.0,60000
5617,32,1.0,2.0,Product Manager,7.0,120000
5618,24,2.0,1.0,Receptionist,0.0,25000
5619,37,1.0,3.0,Marketing Director,14.0,180000
5620,28,2.0,2.0,Marketing Coordinator,3.0,60000
5621,33,1.0,3.0,Software Engineer,9.0,120000
5622,26,2.0,2.0,Graphic Designer,1.0,45000
5623,29,1.0,2.0,Product Manager,5.0,80000
5624,35,2.0,4.0,Research Scientist,11.0,150000
5625,27,1.0,2.0,Software Engineer,2.0,65000
5626,31,2.0,2.0,Marketing Manager,7.0,100000
5627,28,1.0,3.0,Financial Analyst,4.0,90000
5628,24,2.0,2.0,Marketing Analyst,0.0,40000
5629,30,1.0,2.0,Project Manager,6.0,110000
5630,34,2.0,4.0,Research Director,12.0,170000
5631,27,1.0,2.0,Software Engineer,3.0,75000
5632,33,2.0,3.0,Marketing Manager,8.0,120000
5633,29,1.0,2.0,Marketing Analyst,4.0,70000
5634,25,2.0,1.0,Customer Service Representative,1.0,30000
5635,36,1.0,4.0,Research Scientist,13.0,180000
5636,39,2.0,2.0,Financial Manager,15.0,200000
5637,26,1.0,2.0,Product Designer,1.0,50000
5638,31,2.0,4.0,Data Scientist,8.0,140000
5639,28,1.0,2.0,Marketing Analyst,3.0,65000
5640,32,2.0,2.0,Product Manager,7.0,110000
5641,24,1.0,1.0,Delivery Driver,0.0,28000
5642,37,1.0,3.0,Marketing Director,14.0,190000
5643,39,2.0,2.0,Financial Manager,16.0,210000
5644,26,1.0,2.0,Product Designer,2.0,55000
5645,31,2.0,4.0,Data Scientist,8.0,140000
5646,29,1.0,2.0,Marketing Analyst,4.0,70000
5647,33,2.0,3.0,Marketing Manager,9.0,130000
5648,27,1.0,2.0,Software Engineer,3.0,80000
5649,36,2.0,4.0,Research Scientist,12.0,170000
5650,25,1.0,2.0,Product Manager,1.0,60000
5651,30,2.0,2.0,Marketing Coordinator,5.0,90000
5652,34,1.0,4.0,Research Director,11.0,160000
5653,28,2.0,2.0,Marketing Analyst,3.0,60000
5654,32,1.0,2.0,Product Manager,7.0,120000
5655,24,2.0,1.0,Receptionist,0.0,25000
5656,37,1.0,3.0,Marketing Director,14.0,190000
5657,39,2.0,2.0,Financial Manager,16.0,200000
5658,26,1.0,2.0,Product Designer,2.0,55000
5659,31,2.0,4.0,Data Scientist,8.0,140000
5660,29,1.0,2.0,Marketing Analyst,4.0,70000
5661,33,2.0,3.0,Marketing Manager,9.0,130000
5662,27,1.0,2.0,Software Engineer,3.0,80000
5663,36,2.0,4.0,Research Scientist,12.0,170000
5664,25,1.0,2.0,Product Manager,1.0,60000
5665,30,2.0,2.0,Marketing Coordinator,5.0,90000
5666,34,1.0,4.0,Research Director,11.0,160000
5667,28,2.0,2.0,Marketing Analyst,3.0,60000
5668,32,1.0,2.0,Product Manager,7.0,120000
5669,24,2.0,1.0,Receptionist,0.0,25000
5670,37,1.0,3.0,Marketing Director,14.0,190000
5671,39,2.0,2.0,Financial Manager,16.0,200000
5672,26,1.0,2.0,Product Designer,2.0,55000
5673,31,2.0,4.0,Data Scientist,8.0,140000
5674,29,1.0,2.0,Marketing Analyst,4.0,70000
5675,33,2.0,3.0,Marketing Manager,9.0,130000
5676,27,1.0,2.0,Software Engineer,3.0,80000
5677,36,2.0,4.0,Research Scientist,12.0,170000
5678,25,1.0,2.0,Product Manager,1.0,60000
5679,30,2.0,2.0,Marketing Coordinator,5.0,90000
5680,34,1.0,4.0,Research Director,11.0,160000
5681,28,2.0,2.0,Marketing Analyst,3.0,60000
5682,32,1.0,2.0,Product Manager,7.0,120000
5683,24,2.0,1.0,Receptionist,0.0,25000
5684,37,1.0,3.0,Marketing Director,14.0,190000
5685,39,2.0,2.0,Financial Manager,16.0,200000
5686,26,1.0,2.0,Product Designer,2.0,55000
5687,31,2.0,4.0,Data Scientist,8.0,140000
5688,29,1.0,2.0,Marketing Analyst,4.0,70000
5689,33,2.0,3.0,Marketing Manager,9.0,130000
5690,27,1.0,2.0,Software Engineer,3.0,80000
5691,36,2.0,4.0,Research Scientist,12.0,170000
5692,25,1.0,2.0,Product Manager,1.0,60000
5693,30,2.0,2.0,Marketing Coordinator,5.0,90000
5694,34,1.0,4.0,Research Director,11.0,160000
5695,28,2.0,2.0,Marketing Analyst,3.0,60000
5696,32,1.0,2.0,Product Manager,7.0,120000
5697,24,2.0,1.0,Receptionist,0.0,25000
5698,37,1.0,3.0,Marketing Director,14.0,190000
5699,39,2.0,2.0,Financial Manager,16.0,200000
5700,26,1.0,2.0,Product Designer,2.0,55000
5701,31,2.0,4.0,Data Scientist,8.0,140000
5702,29,1.0,2.0,Marketing Analyst,4.0,70000
5703,33,2.0,3.0,Marketing Manager,9.0,130000
5704,27,1.0,2.0,Software Engineer,3.0,80000
5705,36,2.0,4.0,Research Scientist,12.0,170000
5706,25,1.0,2.0,Product Manager,1.0,60000
5707,30,2.0,2.0,Marketing Coordinator,5.0,90000
5708,34,1.0,4.0,Research Director,11.0,160000
5709,28,2.0,2.0,Marketing Analyst,3.0,60000
5710,32,1.0,2.0,Product Manager,7.0,120000
5711,24,2.0,1.0,Receptionist,0.0,25000
5712,37,1.0,3.0,Marketing Director,14.0,190000
5713,39,2.0,2.0,Financial Manager,16.0,200000
5714,26,1.0,2.0,Product Designer,2.0,55000
5715,31,2.0,4.0,Data Scientist,8.0,140000
5716,29,1.0,2.0,Marketing Analyst,4.0,70000
5717,33,2.0,3.0,Marketing Manager,9.0,130000
5718,27,1.0,2.0,Software Engineer,3.0,80000
5719,36,2.0,4.0,Research Scientist,12.0,170000
5720,25,1.0,2.0,Product Manager,1.0,60000
5721,30,2.0,2.0,Marketing Coordinator,5.0,90000
5722,34,1.0,4.0,Research Director,11.0,160000
5723,28,2.0,2.0,Marketing Analyst,3.0,60000
5724,32,1.0,2.0,Product Manager,7.0,120000
5725,24,2.0,1.0,Receptionist,0.0,25000
5726,37,1.0,3.0,Marketing Director,14.0,190000
5727,39,2.0,2.0,Financial Manager,16.0,200000
5728,26,1.0,2.0,Product Designer,2.0,55000
5729,31,2.0,4.0,Data Scientist,8.0,140000
5730,29,1.0,2.0,Marketing Analyst,4.0,70000
5731,33,2.0,3.0,Marketing Manager,9.0,130000
5732,27,1.0,2.0,Software Engineer,3.0,80000
5733,36,2.0,4.0,Research Scientist,12.0,170000
5734,25,1.0,2.0,Product Manager,1.0,60000
5735,30,2.0,2.0,Marketing Coordinator,5.0,90000
5736,34,1.0,4.0,Research Director,11.0,160000
5737,28,2.0,2.0,Marketing Analyst,3.0,60000
5738,32,1.0,2.0,Product Manager,7.0,120000
5739,24,2.0,1.0,Receptionist,0.0,25000
5740,37,1.0,3.0,Marketing Director,14.0,190000
5741,39,2.0,2.0,Financial Manager,16.0,200000
5742,26,1.0,2.0,Product Designer,2.0,55000
5743,31,2.0,4.0,Data Scientist,8.0,140000
5744,29,1.0,2.0,Marketing Analyst,4.0,70000
5745,33,2.0,3.0,Marketing Manager,9.0,130000
5746,27,1.0,2.0,Software Engineer,3.0,80000
5747,29,1.0,2.0,Software Engineer,3.0,75000
5748,32,2.0,3.0,Marketing Manager,8.0,120000
5749,27,1.0,2.0,Product Manager,2.0,65000
5750,30,2.0,4.0,Data Scientist,6.0,100000
5751,36,1.0,2.0,Financial Analyst,11.0,150000
5752,28,2.0,2.0,Marketing Coordinator,3.0,60000
5753,33,1.0,3.0,Software Engineer,9.0,120000
5754,26,2.0,2.0,Graphic Designer,1.0,45000
5755,29,1.0,2.0,Product Manager,5.0,80000
5756,35,2.0,4.0,Research Scientist,11.0,150000
5757,27,1.0,2.0,Software Engineer,2.0,65000
5758,31,2.0,2.0,Marketing Manager,7.0,100000
5759,28,1.0,3.0,Financial Analyst,4.0,90000
5760,24,2.0,2.0,Marketing Analyst,0.0,40000
5761,30,1.0,2.0,Project Manager,6.0,110000
5762,34,2.0,4.0,Research Director,12.0,170000
5763,27,1.0,2.0,Software Engineer,3.0,75000
5764,33,2.0,3.0,Marketing Manager,8.0,120000
5765,29,1.0,2.0,Marketing Analyst,4.0,70000
5766,25,2.0,1.0,Customer Service Representative,1.0,30000
5767,36,1.0,4.0,Research Scientist,13.0,180000
5768,39,2.0,2.0,Financial Manager,15.0,200000
5769,26,1.0,2.0,Product Designer,1.0,50000
5770,31,2.0,4.0,Data Scientist,8.0,140000
5771,28,1.0,2.0,Marketing Analyst,3.0,65000
5772,32,2.0,2.0,Product Manager,7.0,110000
5773,24,1.0,1.0,Delivery Driver,0.0,28000
5774,37,1.0,3.0,Marketing Director,14.0,190000
5775,39,2.0,2.0,Financial Manager,16.0,210000
5776,26,1.0,2.0,Product Designer,2.0,55000
5777,31,2.0,4.0,Data Scientist,8.0,140000
5778,29,1.0,2.0,Marketing Analyst,4.0,70000
5779,33,2.0,3.0,Marketing Manager,9.0,130000
5780,27,1.0,2.0,Software Engineer,3.0,80000
5781,36,2.0,4.0,Research Scientist,12.0,170000
5782,25,1.0,2.0,Product Manager,1.0,60000
5783,30,2.0,2.0,Marketing Coordinator,5.0,90000
5784,34,1.0,4.0,Research Director,11.0,160000
5785,28,2.0,2.0,Marketing Analyst,3.0,60000
5786,32,1.0,2.0,Product Manager,7.0,120000
5787,24,2.0,1.0,Receptionist,0.0,25000
5788,37,1.0,3.0,Marketing Director,14.0,190000
5789,39,2.0,2.0,Financial Manager,16.0,200000
5790,26,1.0,2.0,Product Designer,2.0,55000
5791,31,2.0,4.0,Data Scientist,8.0,140000
5792,29,1.0,2.0,Marketing Analyst,4.0,70000
5793,33,2.0,3.0,Marketing Manager,9.0,130000
5794,27,1.0,2.0,Software Engineer,3.0,80000
5795,36,2.0,4.0,Research Scientist,12.0,170000
5796,25,1.0,2.0,Product Manager,1.0,60000
5797,30,2.0,2.0,Marketing Coordinator,5.0,90000
5798,34,1.0,4.0,Research Director,11.0,160000
5799,28,2.0,2.0,Marketing Analyst,3.0,60000
5800,32,1.0,2.0,Product Manager,7.0,120000
5801,24,2.0,1.0,Receptionist,0.0,25000
5802,37,1.0,3.0,Marketing Director,14.0,190000
5803,39,2.0,2.0,Financial Manager,16.0,200000
5804,26,1.0,2.0,Product Designer,2.0,55000
5805,31,2.0,4.0,Data Scientist,8.0,140000
5806,29,1.0,2.0,Marketing Analyst,4.0,70000
5807,33,2.0,3.0,Marketing Manager,9.0,130000
5808,27,1.0,2.0,Software Engineer,3.0,80000
5809,36,2.0,4.0,Research Scientist,12.0,170000
5810,25,1.0,2.0,Product Manager,1.0,60000
5811,30,2.0,2.0,Marketing Coordinator,5.0,90000
5812,34,1.0,4.0,Research Director,11.0,160000
5813,28,2.0,2.0,Marketing Analyst,3.0,60000
5814,32,1.0,2.0,Product Manager,7.0,120000
5815,24,2.0,1.0,Receptionist,0.0,25000
5816,37,1.0,3.0,Marketing Director,14.0,190000
5817,39,2.0,2.0,Financial Manager,16.0,200000
5818,26,1.0,2.0,Product Designer,2.0,55000
5819,31,2.0,4.0,Data Scientist,8.0,140000
5820,29,1.0,2.0,Marketing Analyst,4.0,70000
5821,33,2.0,3.0,Marketing Manager,9.0,130000
5822,27,1.0,2.0,Software Engineer,3.0,80000
5823,36,2.0,4.0,Research Scientist,12.0,170000
5824,25,1.0,2.0,Product Manager,1.0,60000
5825,30,2.0,2.0,Marketing Coordinator,5.0,90000
5826,34,1.0,4.0,Research Director,11.0,160000
5827,28,2.0,2.0,Marketing Analyst,3.0,60000
5828,32,1.0,2.0,Product Manager,7.0,120000
5829,24,2.0,1.0,Receptionist,0.0,25000
5830,37,1.0,3.0,Marketing Director,14.0,190000
5831,39,2.0,2.0,Financial Manager,16.0,200000
5832,26,1.0,2.0,Product Designer,2.0,55000
5833,31,2.0,4.0,Data Scientist,8.0,140000
5834,29,1.0,2.0,Marketing Analyst,4.0,70000
5835,33,2.0,3.0,Marketing Manager,9.0,130000
5836,27,1.0,2.0,Software Engineer,3.0,80000
5837,36,2.0,4.0,Research Scientist,12.0,170000
5838,25,1.0,2.0,Product Manager,1.0,60000
5839,30,2.0,2.0,Marketing Coordinator,5.0,90000
5840,34,1.0,4.0,Research Director,11.0,160000
5841,28,2.0,2.0,Marketing Analyst,3.0,60000
5842,32,1.0,2.0,Product Manager,7.0,120000
5843,24,2.0,1.0,Receptionist,0.0,25000
5844,37,1.0,3.0,Marketing Director,14.0,190000
5845,39,2.0,2.0,Financial Manager,16.0,200000
5846,26,1.0,2.0,Product Designer,2.0,55000
5847,31,2.0,4.0,Data Scientist,8.0,140000
5848,29,1.0,2.0,Marketing Analyst,4.0,70000
5849,33,2.0,3.0,Marketing Manager,9.0,130000
5850,27,1.0,2.0,Software Engineer,3.0,80000
5851,36,2.0,4.0,Research Scientist,12.0,170000
5852,25,1.0,2.0,Product Manager,1.0,60000
5853,30,2.0,2.0,Marketing Coordinator,5.0,90000
5854,34,1.0,4.0,Research Director,11.0,160000
5855,28,2.0,2.0,Marketing Analyst,3.0,60000
5856,32,1.0,2.0,Product Manager,7.0,120000
5857,24,2.0,1.0,Receptionist,0.0,25000
5858,37,1.0,3.0,Marketing Director,14.0,190000
5859,39,2.0,2.0,Financial Manager,16.0,200000
5860,26,1.0,2.0,Product Designer,2.0,55000
5861,31,2.0,4.0,Data Scientist,8.0,140000
5862,29,1.0,2.0,Marketing Analyst,4.0,70000
5863,33,2.0,3.0,Marketing Manager,9.0,130000
5864,27,1.0,2.0,Software Engineer,3.0,80000
5865,36,2.0,4.0,Research Scientist,12.0,170000
5866,25,1.0,2.0,Product Manager,1.0,60000
5867,30,2.0,2.0,Marketing Coordinator,5.0,90000
5868,34,1.0,4.0,Research Director,11.0,160000
5869,28,2.0,2.0,Marketing Analyst,3.0,60000
5870,32,1.0,2.0,Product Manager,7.0,120000
5871,24,2.0,1.0,Receptionist,0.0,25000
5872,37,1.0,3.0,Marketing Director,14.0,190000
5873,39,2.0,2.0,Financial Manager,16.0,200000
5874,27,1.0,4.0,Marketing Coordinator,7.0,120000
5875,28,2.0,2.0,Marketing Coordinator,3.0,60000
5876,33,1.0,3.0,Software Engineer,8.0,120000
5877,27,2.0,2.0,Product Manager,2.0,65000
5878,30,1.0,4.0,Data Scientist,6.0,100000
5879,36,2.0,2.0,Financial Analyst,11.0,150000
5880,29,1.0,2.0,Marketing Analyst,3.0,65000
5881,32,2.0,3.0,Software Engineer,9.0,120000
5882,26,1.0,2.0,Graphic Designer,1.0,45000
5883,29,2.0,2.0,Product Manager,5.0,80000
5884,35,1.0,4.0,Research Scientist,11.0,150000
5885,27,1.0,2.0,Software Engineer,2.0,65000
5886,31,2.0,2.0,Marketing Manager,7.0,100000
5887,28,1.0,3.0,Financial Analyst,4.0,90000
5888,24,2.0,2.0,Marketing Analyst,0.0,40000
5889,30,1.0,2.0,Project Manager,6.0,110000
5890,34,2.0,4.0,Research Director,12.0,170000
5891,27,1.0,2.0,Software Engineer,3.0,75000
5892,33,2.0,3.0,Marketing Manager,8.0,120000
5893,29,1.0,2.0,Marketing Analyst,4.0,70000
5894,25,2.0,1.0,Customer Service Representative,1.0,30000
5895,36,1.0,4.0,Research Scientist,13.0,180000
5896,39,2.0,2.0,Financial Manager,15.0,200000
5897,26,1.0,2.0,Product Designer,1.0,50000
5898,31,2.0,4.0,Data Scientist,8.0,140000
5899,28,1.0,2.0,Marketing Analyst,3.0,65000
5900,32,2.0,2.0,Product Manager,7.0,110000
5901,24,1.0,1.0,Delivery Driver,0.0,28000
5902,37,1.0,3.0,Marketing Director,14.0,190000
5903,39,2.0,2.0,Financial Manager,16.0,210000
5904,26,1.0,2.0,Product Designer,2.0,55000
5905,31,2.0,4.0,Data Scientist,8.0,140000
5906,29,1.0,2.0,Marketing Analyst,4.0,70000
5907,33,2.0,3.0,Marketing Manager,9.0,130000
5908,27,1.0,2.0,Software Engineer,3.0,80000
5909,36,2.0,4.0,Research Scientist,12.0,170000
5910,25,1.0,2.0,Product Manager,1.0,60000
5911,30,2.0,2.0,Marketing Coordinator,5.0,90000
5912,34,1.0,4.0,Research Director,11.0,160000
5913,28,2.0,2.0,Marketing Analyst,3.0,60000
5914,32,1.0,2.0,Product Manager,7.0,120000
5915,24,2.0,1.0,Receptionist,0.0,25000
5916,37,1.0,3.0,Marketing Director,14.0,190000
5917,39,2.0,2.0,Financial Manager,16.0,200000
5918,26,1.0,2.0,Product Designer,2.0,55000
5919,31,2.0,4.0,Data Scientist,8.0,140000
5920,29,1.0,2.0,Marketing Analyst,4.0,70000
5921,33,2.0,3.0,Marketing Manager,9.0,130000
5922,27,1.0,2.0,Software Engineer,3.0,80000
5923,36,2.0,4.0,Research Scientist,12.0,170000
5924,25,1.0,2.0,Product Manager,1.0,60000
5925,30,2.0,2.0,Marketing Coordinator,5.0,90000
5926,34,1.0,4.0,Research Director,11.0,160000
5927,28,2.0,2.0,Marketing Analyst,3.0,60000
5928,32,1.0,2.0,Product Manager,7.0,120000
5929,24,2.0,1.0,Receptionist,0.0,25000
5930,37,1.0,3.0,Marketing Director,14.0,190000
5931,39,2.0,2.0,Financial Manager,16.0,200000
5932,26,1.0,2.0,Product Designer,2.0,55000
5933,31,2.0,4.0,Data Scientist,8.0,140000
5934,29,1.0,2.0,Marketing Analyst,4.0,70000
5935,33,2.0,3.0,Marketing Manager,9.0,130000
5936,27,1.0,2.0,Software Engineer,3.0,80000
5937,36,2.0,4.0,Research Scientist,12.0,170000
5938,25,1.0,2.0,Product Manager,1.0,60000
5939,30,2.0,2.0,Marketing Coordinator,5.0,90000
5940,34,1.0,4.0,Research Director,11.0,160000
5941,28,2.0,2.0,Marketing Analyst,3.0,60000
5942,32,1.0,2.0,Product Manager,7.0,120000
5943,24,2.0,1.0,Receptionist,0.0,25000
5944,37,1.0,3.0,Marketing Director,14.0,190000
5945,39,2.0,2.0,Financial Manager,16.0,200000
5946,26,1.0,2.0,Product Designer,2.0,55000
5947,31,2.0,4.0,Data Scientist,8.0,140000
5948,29,1.0,2.0,Marketing Analyst,4.0,70000
5949,33,2.0,3.0,Marketing Manager,9.0,130000
5950,27,1.0,2.0,Software Engineer,3.0,80000
5951,36,2.0,4.0,Research Scientist,12.0,170000
5952,25,1.0,2.0,Product Manager,1.0,60000
5953,30,2.0,2.0,Marketing Coordinator,5.0,90000
5954,34,1.0,4.0,Research Director,11.0,160000
5955,28,2.0,2.0,Marketing Analyst,3.0,60000
5956,32,1.0,2.0,Product Manager,7.0,120000
5957,24,2.0,1.0,Receptionist,0.0,25000
5958,37,1.0,3.0,Marketing Director,14.0,190000
5959,39,2.0,2.0,Financial Manager,16.0,200000
5960,26,1.0,2.0,Product Designer,2.0,55000
5961,31,2.0,4.0,Data Scientist,8.0,140000
5962,29,1.0,2.0,Marketing Analyst,4.0,70000
5963,33,2.0,3.0,Marketing Manager,9.0,130000
5964,27,1.0,2.0,Software Engineer,3.0,80000
5965,36,2.0,4.0,Research Scientist,12.0,170000
5966,25,1.0,2.0,Product Manager,1.0,60000
5967,30,2.0,2.0,Marketing Coordinator,5.0,90000
5968,34,1.0,4.0,Research Director,11.0,160000
5969,28,2.0,2.0,Marketing Analyst,3.0,60000
5970,32,1.0,2.0,Product Manager,7.0,120000
5971,24,2.0,1.0,Receptionist,0.0,25000
5972,37,1.0,3.0,Marketing Director,14.0,190000
5973,39,2.0,2.0,Financial Manager,16.0,200000
5974,26,1.0,2.0,Product Designer,2.0,55000
5975,31,2.0,4.0,Data Scientist,8.0,140000
5976,29,1.0,2.0,Marketing Analyst,4.0,70000
5977,33,2.0,3.0,Marketing Manager,9.0,130000
5978,27,1.0,2.0,Software Engineer,3.0,80000
5979,36,2.0,4.0,Research Scientist,12.0,170000
5980,25,1.0,2.0,Product Manager,1.0,60000
5981,30,2.0,2.0,Marketing Coordinator,5.0,90000
5982,34,1.0,4.0,Research Director,11.0,160000
